Gender,Major,Program,GPA
Female,Btech,CSE,7.19
Male,Btech,ECE,9.07
Female,MS,CND,8.17
Male,Btech,CHD,5.77
Male,Btech,CND,8.06
Female,PHD,ECE,7.81
Male,PHD,ECE,9.13
Female,MS,ECE,7.74
Male,Btech,CSE,7.27
Female,MS,CSE,8.11
Female,Btech,CSE,7.75
Male,PHD,CND,7.64
Male,Btech,ECE,6.62
Male,Btech,CND,6.02
Male,Btech,ECE,6.77
Male,PHD,ECE,8.28
Male,PHD,CHD,8.41
Male,Btech,CHD,7.22
Female,Btech,ECE,6.8
Male,MS,CND,7.98
Female,MS,CND,7.24
Male,Btech,CSE,5.41
Male,Btech,ECE,8.33
Male,MS,CSE,8.22
Male,Btech,CSE,5.99
Male,Btech,ECE,8.31
Male,MS,CND,7.25
Female,Btech,ECE,9.05
Male,Btech,ECE,6.41
Male,Btech,CSE,6.07
Male,Btech,CSE,6.1
Female,PHD,CSE,8.38
Male,Btech,CSE,6.5
Female,Btech,CSE,6.52
Male,Btech,CSE,6.81
Male,Btech,CSE,6.93
Male,MS,CND,8.66
Male,MS,CSE,8.17
Male,Btech,CHD,7.87
Female,Btech,CSE,6.26
Female,PHD,ECE,7.87
Male,Btech,ECE,7.24
Male,Btech,CSE,7.72
Male,Btech,CHD,5.7
Male,Btech,ECE,5.37
Male,Btech,ECE,7.4
Male,Btech,ECE,5.4
Male,MS,CSE,8.43
Female,Btech,CSE,5.97
Male,PHD,CSE,7.78
Male,Btech,CSE,8.54
Female,MS,CSE,7.35
Female,Btech,CSE,6.74
Other,MS,CND,7.6
Male,Btech,CSE,5.18
Male,Btech,CND,6.71
Female,Btech,ECE,6.6
Female,Btech,CSE,7.9
Female,PHD,CND,8.23
Male,MS,ECE,8.55
Male,Btech,CND,9.56
Male,Btech,ECE,7.8
Male,Btech,ECE,8.29
Male,Btech,ECE,8.75
Female,MS,ECE,7.26
Male,Btech,ECE,7.39
Female,Btech,ECE,6.6
Male,Btech,CSE,6.78
Female,Btech,CHD,8.93
Male,Btech,CHD,8.08
Female,Btech,CHD,7.68
Male,Btech,CSE,7.41
Male,Btech,ECE,9.77
Female,Btech,CSE,6.13
Male,Btech,CND,8.52
Female,MS,CHD,7.9
Male,MS,CND,7.73
Male,Btech,ECE,4.89
Male,Btech,CSE,6.81
Male,Btech,CSE,6.17
Male,Btech,CSE,6.33
Male,Btech,CSE,7.48
Male,Btech,CSE,6.64
Male,MS,CSE,6.82
Male,MS,CHD,8.56
Male,Btech,CND,7.31
Female,Btech,ECE,5.9
Male,Btech,ECE,7.44
Female,Btech,CSE,8.59
Male,Btech,CND,6.39
Other,Btech,ECE,7.66
Male,PHD,CSE,8.22
Male,Btech,CND,6.77
Female,PHD,CHD,8.27
Other,Btech,ECE,7.1
Female,MS,ECE,7.11
Male,Btech,ECE,6.96
Female,MS,CSE,7.18
Female,Btech,CND,7.37
Male,Btech,CSE,6.62
Male,MS,CSE,7.94
Male,PHD,CHD,7.89
Male,Btech,CHD,6.97
Male,Btech,CSE,6.96
Male,Btech,ECE,8.29
Female,MS,CSE,7.39
Female,PHD,ECE,8.19
Male,MS,ECE,8.25
Male,Btech,ECE,8.12
Male,Btech,CSE,6.45
Female,Btech,CND,6.53
Male,Btech,CND,6.35
Male,Btech,ECE,7.47
Female,Btech,ECE,8.06
Female,Btech,CSE,6.11
Male,Btech,CSE,5.51
Male,Btech,CND,6.55
Male,Btech,ECE,7.68
Male,Btech,CSE,5.99
Male,Btech,CSE,6.81
Male,Btech,CSE,6.6
Male,MS,ECE,7.89
Female,Btech,CSE,7.53
Male,Btech,CSE,5.73
Male,Btech,ECE,7.21
Male,Btech,ECE,8.36
Female,Btech,ECE,6.78
Male,Btech,ECE,6.04
Male,Btech,ECE,6.7
Female,Btech,CSE,7.57
Female,MS,ECE,8.8
Male,Btech,ECE,8.77
Male,PHD,CND,8.61
Male,Btech,CSE,6.67
Female,Btech,CSE,7.2
Male,Btech,ECE,6.74
Female,MS,CND,8.73
Male,Btech,CSE,9.75
Male,PHD,CSE,8.39
Female,Btech,CSE,5.32
Male,Btech,ECE,7.61
Female,Btech,CSE,6.29
Female,Btech,ECE,6.76
Male,MS,ECE,7.38
Female,Btech,ECE,5.95
Female,Btech,ECE,7.58
Male,Btech,CND,5.86
Male,Btech,ECE,6.78
Male,Btech,CHD,6.01
Male,Btech,ECE,8.82
Female,Btech,CSE,6.68
Female,Btech,CSE,9.53
Female,Btech,CSE,8.02
Male,MS,CSE,8.23
Female,Btech,CHD,6.96
Male,MS,ECE,7.3
Male,MS,CSE,9.03
Male,MS,CHD,7.06
Female,Btech,ECE,6.86
Female,Btech,CND,7.09
Female,Btech,CSE,4.79
Male,Btech,CND,6.27
Female,Btech,CSE,7.3
Female,Btech,ECE,6.13
Male,PHD,CHD,8.95
Female,MS,CHD,8.0
Male,Btech,CHD,7.28
Male,PHD,ECE,7.6
Female,MS,CSE,7.75
Female,Btech,CSE,8.23
Male,Btech,CSE,5.17
Male,Btech,CSE,6.09
Male,Btech,ECE,6.55
Female,Btech,CSE,5.64
Male,MS,CND,8.27
Male,Btech,CSE,4.97
Female,PHD,CND,8.25
Male,MS,CND,6.55
Male,Btech,CHD,7.32
Male,Btech,ECE,8.19
Female,MS,CHD,7.19
Female,Btech,CSE,5.69
Male,Btech,ECE,8.39
Female,Btech,CSE,9.07
Female,Btech,CND,7.64
Male,MS,ECE,7.56
Male,Btech,CHD,5.72
Male,Btech,CSE,5.17
Male,Btech,ECE,6.67
Other,PHD,CSE,8.21
Male,Btech,ECE,7.4
Male,Btech,CND,6.58
Male,Btech,CSE,7.51
Female,Btech,ECE,7.94
Male,Btech,CHD,6.94
Female,MS,CSE,7.66
Female,Btech,CND,7.24
Male,PHD,CSE,7.99
Female,Btech,CSE,7.65
Male,PHD,CSE,7.57
Female,Btech,CSE,7.05
Male,PHD,CHD,6.71
Male,Btech,CSE,7.76
Male,PHD,ECE,8.42
Female,MS,CND,8.73
Male,Btech,CSE,4.5
Male,MS,ECE,8.93
Male,Btech,CHD,7.27
Male,Btech,CND,7.25
Female,Btech,CSE,8.1
Male,Btech,CSE,6.38
Male,Btech,CSE,7.77
Male,Btech,ECE,5.56
Male,Btech,ECE,8.99
Male,Btech,CSE,7.68
Female,MS,CHD,8.02
Other,Btech,CHD,7.81
Female,PHD,CND,9.28
Female,Btech,CSE,7.36
Male,PHD,CHD,7.67
Male,Btech,CND,6.77
Female,Btech,CND,7.7
Male,Btech,CHD,6.79
Male,PHD,ECE,8.06
Male,Btech,ECE,9.45
Male,Btech,CSE,5.37
Female,Btech,CSE,7.22
Male,PHD,CHD,7.59
Female,PHD,ECE,9.11
Male,Btech,ECE,6.95
Male,PHD,CND,8.57
Male,MS,CND,8.33
Female,MS,CND,7.75
Male,PHD,CND,8.25
Female,Btech,CHD,7.02
Female,Btech,CSE,6.2
Female,Btech,CSE,5.14
Male,MS,CND,7.5
Male,PHD,CND,8.49
Male,Btech,CND,8.4
Female,Btech,CSE,7.16
Female,Btech,ECE,7.91
Female,MS,CSE,7.38
Male,Btech,CSE,6.52
Male,MS,ECE,8.4
Female,Btech,CSE,7.18
Male,Btech,CSE,4.37
Male,Btech,CSE,6.51
Male,Btech,CSE,5.95
Male,Btech,CSE,7.25
Male,Btech,CSE,8.03
Male,Btech,CHD,6.01
Male,MS,CSE,8.14
Male,MS,ECE,7.28
Male,PHD,CND,8.49
Male,Btech,CSE,5.68
Female,Btech,ECE,7.01
Female,Btech,CSE,7.98
Male,Btech,ECE,7.18
Male,Btech,CSE,5.64
Female,Btech,CSE,8.08
Male,Btech,ECE,5.68
Male,PHD,CHD,8.45
Female,Btech,CHD,5.94
Female,Btech,ECE,6.22
Male,Btech,CSE,7.27
Female,Btech,ECE,7.55
Male,Btech,CND,7.22
Female,PHD,ECE,8.64
Male,PHD,ECE,8.06
Female,Btech,ECE,6.45
Male,Btech,CSE,6.67
Male,Btech,CND,6.37
Male,Btech,ECE,7.72
Male,Btech,ECE,7.76
Male,Btech,CSE,7.19
Male,Btech,CHD,6.8
Female,Btech,CSE,6.91
Male,MS,CSE,7.49
Male,Btech,ECE,8.56
Male,Btech,CND,6.65
Female,Btech,CSE,6.64
Male,Btech,CSE,7.72
Male,Btech,CHD,6.07
Female,MS,CND,8.66
Female,PHD,CSE,7.9
Male,Btech,CND,7.67
Male,MS,CSE,8.53
Male,Btech,ECE,7.29
Male,Btech,CSE,6.59
Male,PHD,CHD,8.24
Female,Btech,CSE,6.98
Male,MS,CSE,7.66
Female,Btech,CSE,6.12
Male,Btech,CSE,6.28
Male,Btech,CHD,7.15
Female,Btech,CHD,6.99
Other,Btech,CHD,8.02
Male,Btech,CHD,6.79
Female,MS,ECE,7.97
Male,Btech,ECE,7.13
Male,Btech,CHD,6.99
Male,Btech,ECE,6.43
Female,MS,ECE,8.63
Male,Btech,ECE,6.44
Female,MS,ECE,7.22
Female,MS,CSE,7.57
Male,Btech,CSE,7.77
Male,Btech,CHD,5.93
Female,Btech,ECE,7.18
Male,Btech,ECE,5.39
Male,Btech,ECE,8.03
Male,MS,ECE,8.3
Male,MS,CND,8.18
Male,Btech,ECE,6.82
Female,MS,CSE,8.71
Male,Btech,ECE,6.73
Male,PHD,CND,8.67
Female,Btech,ECE,7.63
Male,MS,ECE,7.64
Female,Btech,ECE,7.33
Female,Btech,ECE,7.02
Male,Btech,CSE,6.76
Female,Btech,CSE,6.75
Male,Btech,CSE,6.51
Male,Btech,ECE,5.77
Female,MS,ECE,7.34
Female,Btech,CSE,7.96
Male,MS,CND,8.11
Male,Btech,ECE,7.34
Male,Btech,ECE,6.05
Male,Btech,CSE,7.3
Male,Btech,CSE,7.24
Male,Btech,ECE,8.06
Other,Btech,CSE,8.7
Male,Btech,CHD,7.43
Male,Btech,CSE,6.47
Female,Btech,CSE,8.33
Male,PHD,CSE,8.42
Male,Btech,CSE,7.37
Male,Btech,ECE,7.36
Female,Btech,ECE,6.84
Male,Btech,CND,6.68
Male,Btech,CSE,8.29
Male,MS,CND,7.4
Male,Btech,CSE,6.0
Female,MS,CSE,8.72
Male,MS,ECE,7.9
Female,Btech,CSE,6.92
Female,Btech,ECE,6.75
Male,Btech,CSE,7.81
Male,Btech,CSE,7.35
Male,Btech,ECE,6.29
Male,Btech,CND,7.01
Female,Btech,CSE,4.48
Male,PHD,ECE,8.22
Male,Btech,CSE,7.53
Male,Btech,CSE,4.9
Male,Btech,CSE,8.9
Male,Btech,ECE,7.75
Male,MS,ECE,8.16
Female,Btech,CSE,7.83
Male,Btech,ECE,7.93
Male,Btech,CHD,7.84
Female,Btech,CSE,7.09
Female,MS,CSE,7.28
Female,Btech,CND,6.33
Female,Btech,ECE,5.95
Female,Btech,CSE,7.04
Male,Btech,CSE,6.69
Male,Btech,ECE,8.08
Male,PHD,CHD,7.63
Male,Btech,CSE,6.26
Female,Btech,ECE,7.62
Male,Btech,ECE,6.66
Female,Btech,CSE,5.88
Female,Btech,CSE,7.71
Male,Btech,CHD,6.83
Male,MS,CHD,8.8
Female,Btech,ECE,6.83
Female,Btech,CSE,6.34
Male,Btech,CSE,6.69
Male,Btech,ECE,7.83
Male,Btech,CND,7.47
Male,Btech,ECE,9.57
Female,Btech,CSE,6.63
Male,Btech,CSE,7.2
Male,MS,CSE,9.39
Female,Btech,ECE,6.01
Male,PHD,CND,8.7
Male,Btech,CSE,7.14
Male,Btech,CSE,6.69
Male,Btech,CND,8.62
Male,Btech,CND,5.43
Female,Btech,CSE,7.84
Male,MS,CHD,8.76
Male,Btech,ECE,7.34
Male,MS,ECE,7.68
Male,MS,CSE,8.84
Male,Btech,ECE,7.07
Male,Btech,CSE,6.62
Male,Btech,CSE,7.44
Male,Btech,ECE,6.12
Female,Btech,ECE,6.07
Male,MS,ECE,8.84
Male,PHD,CSE,8.11
Male,MS,CND,7.68
Male,Btech,ECE,8.98
Male,Btech,CSE,6.63
Male,Btech,CSE,6.6
Female,PHD,CHD,6.91
Male,MS,CHD,7.44
Female,Btech,CSE,6.6
Male,MS,CHD,9.94
Female,Btech,CSE,7.55
Male,Btech,CSE,7.04
Male,Btech,CSE,8.18
Female,Btech,CND,5.61
Male,MS,CHD,8.54
Male,Btech,ECE,7.09
Male,Btech,CSE,5.41
Female,PHD,CSE,7.74
Male,MS,CSE,6.81
Female,PHD,ECE,8.85
Male,Btech,ECE,6.85
Male,Btech,ECE,6.94
Male,Btech,ECE,7.47
Female,MS,CHD,8.32
Male,Btech,ECE,5.49
Female,Btech,ECE,7.39
Male,PHD,CSE,8.51
Male,PHD,CSE,7.82
Male,Btech,CHD,7.53
Male,Btech,ECE,7.26
Female,MS,ECE,8.52
Male,MS,CSE,7.68
Male,MS,ECE,8.2
Male,Btech,ECE,6.9
Female,MS,CND,8.48
Male,Btech,CND,6.26
Female,MS,CHD,8.85
Male,MS,CSE,8.7
Male,MS,CHD,7.08
Female,Btech,ECE,4.83
Male,Btech,CND,8.76
Male,Btech,ECE,5.53
Male,MS,ECE,7.61
Male,Btech,CHD,5.78
Female,Btech,ECE,7.67
Female,Btech,CND,6.25
Male,PHD,CND,7.86
Female,Btech,ECE,8.07
Female,MS,CSE,7.66
Male,Btech,CSE,6.39
Male,MS,CND,7.67
Male,MS,CND,7.47
Male,MS,CSE,7.31
Female,Btech,ECE,8.86
Female,Btech,ECE,6.15
Female,Btech,ECE,6.07
Other,Btech,CSE,6.21
Male,MS,CND,8.85
Male,Btech,CSE,5.85
Male,Btech,CSE,6.34
Male,Btech,ECE,6.75
Male,Btech,CHD,8.86
Female,Btech,CSE,8.56
Female,Btech,CHD,6.55
Male,MS,CHD,8.21
Female,Btech,CSE,6.97
Male,Btech,CSE,7.08
Male,Btech,ECE,6.78
Male,MS,ECE,8.65
Female,MS,CHD,9.1
Male,Btech,CSE,6.14
Female,Btech,CND,7.31
Female,MS,CHD,8.0
Female,MS,CHD,9.02
Female,Btech,CSE,7.23
Male,Btech,CND,7.23
Male,Btech,ECE,7.47
Female,Btech,ECE,6.82
Male,Btech,CSE,6.24
Male,PHD,CHD,9.05
Male,MS,CSE,8.45
Male,MS,CSE,7.91
Male,Btech,CSE,9.15
Male,PHD,CSE,7.42
Male,Btech,CHD,4.97
Male,Btech,CHD,5.96
Female,Btech,CND,4.0
Female,PHD,CND,8.22
Male,Btech,CSE,8.03
Male,MS,CHD,8.78
Male,Btech,ECE,7.09
Male,Btech,CHD,5.71
Female,MS,CSE,9.62
Female,Btech,CSE,8.13
Male,MS,CSE,8.94
Male,PHD,CSE,8.74
Male,Btech,CND,6.66
Female,Btech,CND,7.55
Male,Btech,CSE,7.73
Male,Btech,CSE,6.6
Female,Btech,ECE,7.75
Male,MS,CSE,7.83
Male,Btech,CSE,8.13
Male,Btech,ECE,7.32
Male,Btech,ECE,7.36
Male,Btech,ECE,8.37
Female,Btech,CHD,7.14
Male,Btech,ECE,6.83
Male,MS,CSE,9.01
Male,MS,CND,9.27
Male,Btech,CSE,6.28
Female,Btech,CSE,5.56
Female,Btech,CND,8.05
Male,Btech,CND,8.21
Female,Btech,CSE,6.17
Female,MS,CND,8.09
Male,MS,CSE,9.4
Female,MS,ECE,7.23
Male,Btech,CND,8.3
Male,MS,CHD,8.62
Female,Btech,ECE,8.3
Male,Btech,CSE,8.03
Male,Btech,CND,6.87
Female,Btech,CND,6.6
Male,MS,CHD,8.43
Female,Btech,ECE,5.79
Female,MS,CSE,7.99
Female,Btech,CSE,6.86
Other,MS,CSE,6.05
Male,Btech,CSE,6.3
Male,Btech,ECE,6.89
Female,PHD,CND,7.7
Female,MS,CHD,7.83
Male,MS,CSE,8.68
Male,Btech,CSE,7.62
Female,PHD,CND,7.69
Male,Btech,ECE,8.23
Female,Btech,CSE,7.71
Male,Btech,CND,6.38
Male,Btech,CSE,7.36
Male,Btech,ECE,7.41
Male,Btech,ECE,7.4
Female,Btech,ECE,6.76
Male,Btech,ECE,7.07
Male,Btech,CSE,6.6
Male,Btech,CHD,6.69
Female,Btech,CND,7.7
Male,MS,ECE,8.93
Male,Btech,CSE,8.13
Male,Btech,ECE,8.53
Male,Btech,CSE,8.09
Female,PHD,CND,8.43
Male,PHD,ECE,8.72
Female,MS,CND,9.04
Female,Btech,ECE,7.62
Female,Btech,ECE,8.69
Female,Btech,ECE,7.19
Female,MS,ECE,7.34
Male,Btech,CHD,6.98
Female,MS,CHD,9.17
Male,Btech,ECE,7.32
Male,Btech,CSE,6.96
Male,MS,CND,7.1
Female,Btech,ECE,6.45
Male,Btech,CND,6.04
Male,Btech,ECE,4.21
Male,MS,CHD,7.11
Female,MS,ECE,8.2
Male,Btech,CHD,6.16
Female,MS,CHD,8.19
Male,Btech,CSE,8.3
Male,Btech,CSE,7.23
Male,Btech,CSE,7.05
Female,MS,CHD,9.19
Male,Btech,CND,7.72
Male,Btech,CND,6.81
Male,Btech,CSE,7.03
Male,Btech,CHD,8.25
Female,MS,CHD,8.34
Male,Btech,CSE,6.66
Male,Btech,CSE,4.5
Female,Btech,CSE,6.61
Male,Btech,ECE,8.62
Male,MS,ECE,7.11
Male,MS,CND,8.33
Male,Btech,ECE,6.14
Male,Btech,ECE,9.37
Male,Btech,CHD,7.22
Male,MS,CSE,7.35
Female,MS,ECE,8.55
Male,PHD,CSE,7.76
Male,Btech,ECE,6.62
Female,Btech,CSE,8.59
Male,MS,CSE,7.02
Female,Btech,CND,5.99
Other,Btech,ECE,6.69
Male,Btech,CHD,7.27
Male,Btech,ECE,8.45
Female,MS,CSE,8.08
Female,Btech,CSE,5.9
Male,MS,CSE,7.91
Female,MS,CHD,8.25
Female,Btech,ECE,8.08
Male,Btech,CSE,6.17
Male,Btech,CSE,5.89
Female,Btech,CHD,7.28
Male,Btech,CSE,4.92
Male,Btech,CSE,7.01
Male,Btech,ECE,6.96
Male,Btech,ECE,5.61
Male,Btech,CSE,8.5
Male,Btech,ECE,8.26
Female,Btech,CND,7.14
Male,Btech,ECE,7.13
Male,Btech,CSE,5.96
Male,MS,CND,7.0
Female,Btech,CND,7.07
Female,MS,ECE,9.23
Female,Btech,ECE,6.79
Female,MS,CND,7.41
Female,Btech,CND,6.56
Female,Btech,ECE,6.71
Male,Btech,ECE,6.99
Male,Btech,CND,8.21
Male,Btech,CSE,7.09
Male,Btech,ECE,7.23
Female,Btech,CSE,7.3
Female,Btech,ECE,6.34
Male,Btech,ECE,5.05
Female,MS,ECE,8.12
Male,Btech,ECE,8.01
Male,MS,CHD,7.13
Female,Btech,ECE,7.14
Female,MS,CND,8.25
Other,MS,CND,8.15
Male,MS,ECE,9.2
Male,Btech,ECE,8.4
Female,Btech,CSE,7.29
Male,MS,CSE,7.8
Male,Btech,CHD,7.13
Male,Btech,ECE,8.2
Male,Btech,CSE,8.46
Female,Btech,CSE,5.64
Female,Btech,CHD,7.16
Female,MS,CSE,7.01
Male,Btech,CHD,5.76
Male,Btech,ECE,8.38
Female,PHD,CND,7.78
Male,Btech,CSE,6.84
Male,Btech,CND,6.1
Female,Btech,ECE,7.0
Female,Btech,ECE,7.43
Male,PHD,CHD,7.82
Male,Btech,CSE,6.76
Male,MS,CHD,7.65
Male,Btech,CND,7.69
Male,Btech,CND,7.73
Male,PHD,CSE,8.3
Male,MS,CHD,8.48
Male,Btech,CSE,5.99
Male,PHD,ECE,7.74
Male,PHD,CND,8.65
Female,Btech,CSE,7.11
Female,Btech,ECE,7.0
Female,Btech,CSE,8.17
Male,Btech,ECE,5.5
Female,MS,CHD,6.96
Female,MS,CND,7.95
Other,Btech,ECE,6.11
Male,MS,CHD,9.64
Male,Btech,ECE,6.86
Other,MS,CSE,7.8
Male,Btech,CND,6.42
Male,Btech,ECE,6.49
Female,Btech,CSE,6.29
Male,Btech,ECE,7.35
Male,Btech,CSE,7.18
Female,Btech,ECE,5.93
Male,PHD,CSE,8.17
Female,Btech,ECE,6.67
Male,Btech,CSE,6.2
Male,Btech,CSE,7.34
Female,PHD,ECE,9.16
Female,Btech,CHD,7.58
Female,Btech,CND,6.84
Male,Btech,CSE,6.58
Male,Btech,ECE,6.73
Male,Btech,CND,4.77
Female,Btech,CSE,8.57
Female,Btech,ECE,4.95
Male,Btech,ECE,8.61
Female,MS,ECE,7.59
Female,PHD,CSE,7.88
Male,Btech,CSE,7.4
Male,Btech,CND,4.44
Male,Btech,ECE,9.33
Male,PHD,CHD,8.1
Male,Btech,CSE,6.46
Female,Btech,ECE,7.6
Female,PHD,CND,7.43
Male,MS,CHD,8.58
Male,Btech,ECE,6.4
Male,Btech,ECE,6.81
Male,Btech,CHD,7.5
Female,PHD,ECE,8.84
Male,Btech,CSE,7.38
Female,PHD,CHD,8.32
Male,Btech,ECE,6.76
Male,Btech,CSE,7.42
Female,Btech,ECE,8.43
Male,PHD,CSE,8.02
Male,Btech,CSE,7.48
Female,Btech,ECE,6.33
Female,Btech,ECE,8.18
Female,Btech,ECE,6.8
Male,Btech,ECE,8.26
Male,Btech,CSE,8.57
Female,Btech,CSE,6.55
Male,Btech,CSE,7.74
Female,Btech,CHD,6.79
Female,Btech,CSE,6.62
Male,Btech,CSE,6.79
Female,Btech,CSE,6.98
Male,Btech,ECE,7.94
Female,Btech,ECE,10.0
Male,Btech,CSE,7.81
Male,MS,CSE,7.94
Male,MS,CHD,7.63
Male,Btech,CND,6.48
Other,Btech,ECE,8.26
Female,Btech,CSE,5.96
Female,MS,CHD,8.66
Female,Btech,CSE,9.05
Male,Btech,CHD,4.89
Female,Btech,ECE,6.81
Female,Btech,CSE,4.0
Male,Btech,CND,8.65
Male,Btech,CSE,5.26
Male,MS,CSE,8.04
Male,MS,ECE,8.1
Male,MS,CSE,6.63
Female,MS,CSE,7.31
Male,Btech,ECE,7.97
Male,Btech,CHD,7.04
Male,Btech,ECE,6.53
Male,Btech,CSE,7.95
Male,Btech,CSE,6.22
Male,Btech,ECE,8.0
Male,Btech,ECE,6.93
Male,Btech,CSE,7.27
Male,Btech,CSE,5.63
Male,Btech,CSE,7.82
Male,Btech,ECE,8.32
Male,Btech,ECE,7.32
Female,Btech,ECE,6.99
Male,Btech,ECE,5.47
Male,Btech,ECE,6.84
Female,PHD,ECE,8.69
Female,Btech,CSE,8.33
Female,MS,ECE,8.53
Male,Btech,CSE,8.67
Female,Btech,ECE,8.69
Female,Btech,CSE,7.95
Female,Btech,CSE,7.66
Female,Btech,CSE,8.47
Male,Btech,CND,8.2
Female,Btech,CHD,7.13
Male,Btech,CSE,7.32
Male,Btech,ECE,7.2
Female,Btech,CSE,7.98
Female,MS,CSE,7.9
Male,Btech,CSE,5.23
Male,Btech,CSE,7.41
Male,PHD,CHD,8.88
Male,PHD,ECE,8.81
Male,MS,ECE,9.49
Male,Btech,CSE,6.03
Male,Btech,CSE,5.72
Female,Btech,CND,7.31
Female,Btech,CSE,6.83
Female,Btech,CSE,7.34
Male,Btech,ECE,6.14
Female,Btech,ECE,5.36
Male,Btech,CSE,6.68
Male,Btech,CSE,6.85
Male,PHD,CND,7.86
Female,MS,CND,8.03
Male,Btech,CND,7.99
Male,Btech,ECE,8.12
Female,Btech,CSE,7.43
Female,Btech,ECE,7.68
Male,PHD,CND,7.9
Male,Btech,CSE,5.62
Female,Btech,CSE,6.33
Female,MS,CND,8.56
Female,Btech,CSE,6.33
Male,MS,ECE,7.34
Male,Btech,CHD,7.13
Male,MS,CND,6.75
Male,MS,ECE,7.28
Female,Btech,ECE,7.01
Male,Btech,CHD,7.32
Female,Btech,ECE,6.95
Male,Btech,CSE,7.23
Male,Btech,CSE,7.55
Male,Btech,CSE,5.7
Male,Btech,CHD,6.19
Male,Btech,CSE,7.4
Male,Btech,ECE,7.57
Male,PHD,ECE,8.11
Male,Btech,CSE,7.88
Male,Btech,CSE,5.88
Male,Btech,ECE,8.62
Male,Btech,ECE,6.22
Female,Btech,CSE,7.04
Male,MS,CND,7.77
Male,Btech,ECE,6.7
Male,Btech,ECE,7.92
Female,PHD,CHD,8.13
Male,Btech,CSE,5.61
Male,PHD,CND,9.08
Male,Btech,ECE,5.48
Female,Btech,CND,5.36
Male,Btech,ECE,7.47
Male,Btech,CSE,7.43
Female,Btech,ECE,6.97
Other,PHD,CND,8.12
Female,Btech,CSE,7.13
Female,Btech,ECE,6.83
Male,MS,CSE,8.58
Male,PHD,ECE,8.56
Male,Btech,ECE,6.85
Male,Btech,ECE,7.44
Male,Btech,CSE,9.8
Female,Btech,CND,7.23
Female,Btech,CND,8.1
Male,Btech,ECE,5.1
Female,Btech,ECE,6.93
Male,MS,CSE,8.95
Female,PHD,CHD,8.05
Other,Btech,CSE,8.19
Male,Btech,ECE,7.38
Male,Btech,CSE,8.15
Male,MS,CHD,8.15
Male,PHD,CSE,8.67
Male,Btech,CSE,8.52
Female,MS,CSE,7.78
Male,Btech,CSE,7.94
Male,Btech,CND,8.39
Female,MS,CHD,9.05
Male,PHD,CSE,8.14
Male,Btech,ECE,7.02
Female,PHD,CHD,8.12
Female,PHD,CND,8.27
Other,Btech,ECE,8.32
Male,Btech,ECE,8.12
Male,PHD,CHD,8.23
Male,Btech,ECE,7.39
Male,Btech,ECE,7.51
Male,Btech,ECE,8.41
Female,Btech,ECE,4.49
Female,MS,ECE,7.87
Male,MS,ECE,7.69
Male,Btech,ECE,7.19
Male,MS,CSE,6.48
Female,Btech,CSE,7.3
Male,MS,CHD,9.54
Female,Btech,CSE,5.39
Male,Btech,ECE,6.57
Male,PHD,CHD,8.07
Female,Btech,CSE,9.05
Male,Btech,ECE,6.32
Female,Btech,ECE,8.88
Female,Btech,ECE,8.1
Male,Btech,ECE,7.65
Male,MS,CND,7.85
Male,MS,ECE,7.68
Female,Btech,CSE,7.55
Male,Btech,ECE,6.41
Female,MS,CSE,8.14
Female,MS,CND,7.87
Male,Btech,ECE,8.51
Male,Btech,ECE,6.49
Male,Btech,CHD,7.45
Female,PHD,CHD,9.37
Female,Btech,ECE,7.28
Male,Btech,CSE,5.88
Male,Btech,CSE,6.81
Male,Btech,ECE,5.82
Male,PHD,CSE,8.73
Female,MS,CSE,7.49
Female,Btech,ECE,6.9
Male,Btech,ECE,6.19
Male,Btech,CHD,7.58
Female,MS,CSE,7.44
Female,Btech,CSE,6.78
Female,Btech,ECE,6.79
Male,Btech,ECE,7.19
Male,Btech,CND,5.19
Male,MS,ECE,6.41
Female,Btech,CHD,8.61
Female,Btech,ECE,5.09
Female,Btech,ECE,6.28
Female,Btech,CND,7.0
Female,PHD,CHD,7.62
Male,MS,CHD,8.53
Male,Btech,CSE,5.5
Male,Btech,ECE,8.51
Male,PHD,CND,8.94
Male,Btech,ECE,5.43
Other,MS,CHD,7.85
Female,Btech,CHD,6.36
Female,PHD,CHD,9.11
Male,MS,ECE,8.41
Female,Btech,CSE,8.21
Male,Btech,CSE,6.21
Female,MS,CSE,8.62
Female,Btech,CHD,7.11
Female,Btech,CSE,7.21
Male,Btech,CSE,7.3
Female,Btech,CSE,5.53
Male,Btech,ECE,6.41
Male,MS,CSE,7.6
Male,MS,CSE,7.22
Male,Btech,CHD,6.73
Female,Btech,CSE,6.9
Female,MS,CHD,9.04
Male,PHD,CSE,6.86
Female,Btech,ECE,6.43
Female,Btech,CND,6.84
Male,PHD,CHD,8.58
Male,Btech,ECE,6.71
Male,Btech,CSE,7.73
Male,PHD,CND,9.05
Male,MS,ECE,8.61
Male,Btech,CSE,6.63
Male,Btech,CSE,7.01
Female,Btech,ECE,7.44
Male,PHD,CSE,9.06
Male,Btech,CHD,6.5
Female,MS,CHD,8.83
Male,MS,CND,8.28
Male,Btech,ECE,7.04
Male,MS,ECE,6.92
Male,Btech,CND,8.32
Male,MS,CND,7.63
Female,MS,CHD,7.67
Male,Btech,CSE,7.42
Female,Btech,CHD,6.44
Female,Btech,ECE,5.91
